Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Year,Month,Month_Name,Quarter,Day_Name,Revenue,Total_Cost,Profit,Profit_Margin,Inventory_Value,Forecast_Error,Absolute_Forecast_Error,Inventory_Status,Days_of_Inventory,Inventory_Risk
2024-06-17,SKU_45,WH_4,SUP_1,West,17,316,3,244,0,14.18,17.56,0,0,15.1,2024,6,June,2,Monday,298.52,241.06,57.45999999999998,19.24829157175398,4480.88,1.9000000000000004,1.9000000000000004,Healthy,20.927152317880797,Low Risk
2024-06-18,SKU_45,WH_4,SUP_1,North,14,302,3,244,0,14.18,17.56,0,0,11.91,2024,6,June,2,Tuesday,245.83999999999997,198.51999999999998,47.31999999999999,19.248291571753988,4282.36,2.09,2.09,Healthy,25.356842989084804,Low Risk
2024-06-19,SKU_45,WH_4,SUP_1,South,20,282,3,244,0,14.18,17.56,0,0,26.04,2024,6,June,2,Wednesday,351.2,283.6,67.59999999999997,19.248291571753978,3998.7599999999998,-6.039999999999999,6.039999999999999,Healthy,10.829493087557603,Low Risk
2024-06-20,SKU_45,WH_4,SUP_1,South,22,260,3,244,0,14.18,17.56,0,0,19.55,2024,6,June,2,Thursday,386.32,311.96,74.36000000000001,19.248291571753988,3686.7999999999997,2.4499999999999993,2.4499999999999993,Healthy,13.29923273657289,Low Risk
2024-06-21,SKU_45,WH_4,SUP_1,South,27,233,3,244,0,14.18,17.56,1,0,28.9,2024,6,June,2,Friday,474.11999999999995,382.86,91.25999999999993,19.248291571753974,3303.94,-1.8999999999999986,1.8999999999999986,Reorder Required,8.062283737024222,Low Risk
2024-06-22,SKU_45,WH_4,SUP_1,West,19,432,3,244,218,14.18,17.56,0,0,18.05,2024,6,June,2,Saturday,333.64,269.42,64.21999999999997,19.248291571753978,6125.76,0.9499999999999993,0.9499999999999993,Healthy,23.933518005540165,Low Risk
2024-06-23,SKU_45,WH_4,SUP_1,East,25,407,3,244,0,14.18,17.56,0,0,20.99,2024,6,June,2,Sunday,438.99999999999994,354.5,84.49999999999994,19.248291571753974,5771.26,4.010000000000002,4.010000000000002,Healthy,19.390185802763224,Low Risk
2024-06-24,SKU_45,WH_4,SUP_1,East,29,378,3,244,0,14.18,17.56,0,0,25.94,2024,6,June,2,Monday,509.23999999999995,411.21999999999997,98.01999999999998,19.248291571753985,5360.04,3.0599999999999987,3.0599999999999987,Healthy,14.572089437162683,Low Risk
2024-06-25,SKU_45,WH_4,SUP_1,West,15,363,3,244,0,14.18,17.56,0,0,10.55,2024,6,June,2,Tuesday,263.4,212.7,50.69999999999999,19.248291571753985,5147.34,4.449999999999999,4.449999999999999,Healthy,34.40758293838862,Low Risk
2024-06-26,SKU_45,WH_4,SUP_1,North,15,348,3,244,0,14.18,17.56,0,0,18.69,2024,6,June,2,Wednesday,263.4,212.7,50.69999999999999,19.248291571753985,4934.64,-3.6900000000000013,3.6900000000000013,Healthy,18.619582664526483,Low Risk
2024-06-27,SKU_45,WH_4,SUP_1,South,18,330,3,244,0,14.18,17.56,0,0,11.64,2024,6,June,2,Thursday,316.08,255.24,60.839999999999975,19.248291571753978,4679.4,6.359999999999999,6.359999999999999,Healthy,28.350515463917525,Low Risk
2024-06-28,SKU_45,WH_4,SUP_1,South,21,309,3,244,0,14.18,17.56,0,0,19.43,2024,6,June,2,Friday,368.76,297.78,70.98000000000002,19.24829157175399,4381.62,1.5700000000000003,1.5700000000000003,Healthy,15.903242408646424,Low Risk
2024-06-29,SKU_45,WH_4,SUP_1,West,19,290,3,244,0,14.18,17.56,0,0,17.41,2024,6,June,2,Saturday,333.64,269.42,64.21999999999997,19.248291571753978,4112.2,1.5899999999999999,1.5899999999999999,Healthy,16.65709362435382,Low Risk
2024-06-30,SKU_45,WH_4,SUP_1,North,21,269,3,244,0,14.18,17.56,0,0,21.73,2024,6,June,2,Sunday,368.76,297.78,70.98000000000002,19.24829157175399,3814.42,-0.7300000000000004,0.7300000000000004,Healthy,12.379199263690749,Low Risk
2024-07-01,SKU_45,WH_4,SUP_1,West,13,256,3,244,0,14.18,17.56,0,0,11.84,2024,7,July,3,Monday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,3630.08,1.1600000000000001,1.1600000000000001,Healthy,21.62162162162162,Low Risk
2024-07-02,SKU_45,WH_4,SUP_1,East,20,236,3,244,0,14.18,17.56,0,0,25.04,2024,7,July,3,Tuesday,351.2,283.6,67.59999999999997,19.248291571753978,3346.48,-5.039999999999999,5.039999999999999,Reorder Required,9.424920127795527,Low Risk
2024-07-03,SKU_45,WH_4,SUP_1,East,18,449,3,244,231,14.18,17.56,0,0,15.25,2024,7,July,3,Wednesday,316.08,255.24,60.839999999999975,19.248291571753978,6366.82,2.75,2.75,Healthy,29.442622950819672,Low Risk
2024-07-04,SKU_45,WH_4,SUP_1,East,17,432,3,244,0,14.18,17.56,0,0,11.74,2024,7,July,3,Thursday,298.52,241.06,57.45999999999998,19.24829157175398,6125.76,5.26,5.26,Healthy,36.797274275979554,Low Risk
2024-07-05,SKU_45,WH_4,SUP_1,West,24,408,3,244,0,14.18,17.56,0,0,23.96,2024,7,July,3,Friday,421.43999999999994,340.32,81.11999999999995,19.248291571753974,5785.44,0.03999999999999915,0.03999999999999915,Healthy,17.02838063439065,Low Risk
2024-07-06,SKU_45,WH_4,SUP_1,North,8,400,3,244,0,14.18,17.56,0,0,4.43,2024,7,July,3,Saturday,140.48,113.44,27.039999999999992,19.24829157175398,5672.0,3.5700000000000003,3.5700000000000003,Healthy,90.29345372460497,Low Risk
2024-07-07,SKU_45,WH_4,SUP_1,South,25,375,3,244,0,14.18,17.56,0,0,24.01,2024,7,July,3,Sunday,438.99999999999994,354.5,84.49999999999994,19.248291571753974,5317.5,0.9899999999999984,0.9899999999999984,Healthy,15.618492294877134,Low Risk
2024-07-08,SKU_45,WH_4,SUP_1,West,21,354,3,244,0,14.18,17.56,0,0,18.86,2024,7,July,3,Monday,368.76,297.78,70.98000000000002,19.24829157175399,5019.72,2.1400000000000006,2.1400000000000006,Healthy,18.769883351007422,Low Risk
2024-07-09,SKU_45,WH_4,SUP_1,North,21,333,3,244,0,14.18,17.56,0,0,25.84,2024,7,July,3,Tuesday,368.76,297.78,70.98000000000002,19.24829157175399,4721.94,-4.84,4.84,Healthy,12.886996904024768,Low Risk
2024-07-10,SKU_45,WH_4,SUP_1,South,23,310,3,244,0,14.18,17.56,0,0,29.17,2024,7,July,3,Wednesday,403.88,326.14,77.74000000000001,19.248291571753988,4395.8,-6.170000000000002,6.170000000000002,Healthy,10.62735687350017,Low Risk
2024-07-11,SKU_45,WH_4,SUP_1,South,22,288,3,244,0,14.18,17.56,0,0,26.98,2024,7,July,3,Thursday,386.32,311.96,74.36000000000001,19.248291571753988,4083.84,-4.98,4.98,Healthy,10.67457375833951,Low Risk
2024-07-12,SKU_45,WH_4,SUP_1,West,17,271,3,244,0,14.18,17.56,0,0,20.97,2024,7,July,3,Friday,298.52,241.06,57.45999999999998,19.24829157175398,3842.7799999999997,-3.969999999999999,3.969999999999999,Healthy,12.923223652837388,Low Risk
2024-07-13,SKU_45,WH_4,SUP_1,South,11,260,3,244,0,14.18,17.56,0,0,10.27,2024,7,July,3,Saturday,193.16,155.98,37.18000000000001,19.248291571753988,3686.7999999999997,0.7300000000000004,0.7300000000000004,Healthy,25.31645569620253,Low Risk
2024-07-14,SKU_45,WH_4,SUP_1,North,21,239,3,244,0,14.18,17.56,0,0,23.52,2024,7,July,3,Sunday,368.76,297.78,70.98000000000002,19.24829157175399,3389.02,-2.5199999999999996,2.5199999999999996,Reorder Required,10.16156462585034,Low Risk
2024-07-15,SKU_45,WH_4,SUP_1,East,12,601,3,244,374,14.18,17.56,0,0,16.4,2024,7,July,3,Monday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,8522.18,-4.399999999999999,4.399999999999999,Healthy,36.646341463414636,Low Risk
2024-07-16,SKU_45,WH_4,SUP_1,East,36,565,3,244,0,14.18,17.56,0,0,35.97,2024,7,July,3,Tuesday,632.16,510.48,121.67999999999995,19.248291571753978,8011.7,0.030000000000001137,0.030000000000001137,Healthy,15.70753405615791,Low Risk
2024-07-17,SKU_45,WH_4,SUP_1,South,26,539,3,244,0,14.18,17.56,1,0,31.01,2024,7,July,3,Wednesday,456.55999999999995,368.68,87.87999999999994,19.248291571753974,7643.0199999999995,-5.010000000000002,5.010000000000002,Healthy,17.381489841986454,Low Risk
2024-07-18,SKU_45,WH_4,SUP_1,South,12,527,3,244,0,14.18,17.56,0,0,10.82,2024,7,July,3,Thursday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,7472.86,1.1799999999999997,1.1799999999999997,Healthy,48.70609981515712,Low Risk
2024-07-19,SKU_45,WH_4,SUP_1,West,19,508,3,244,0,14.18,17.56,0,0,15.68,2024,7,July,3,Friday,333.64,269.42,64.21999999999997,19.248291571753978,7203.44,3.3200000000000003,3.3200000000000003,Healthy,32.39795918367347,Low Risk
2024-07-20,SKU_45,WH_4,SUP_1,South,23,485,3,244,0,14.18,17.56,0,0,21.51,2024,7,July,3,Saturday,403.88,326.14,77.74000000000001,19.248291571753988,6877.3,1.4899999999999984,1.4899999999999984,Healthy,22.547652254765225,Low Risk
2024-07-21,SKU_45,WH_4,SUP_1,South,17,468,3,244,0,14.18,17.56,0,0,22.25,2024,7,July,3,Sunday,298.52,241.06,57.45999999999998,19.24829157175398,6636.24,-5.25,5.25,Healthy,21.03370786516854,Low Risk
2024-07-22,SKU_45,WH_4,SUP_1,East,24,444,3,244,0,14.18,17.56,0,0,23.06,2024,7,July,3,Monday,421.43999999999994,340.32,81.11999999999995,19.248291571753974,6295.92,0.9400000000000013,0.9400000000000013,Healthy,19.254119687771034,Low Risk
2024-07-23,SKU_45,WH_4,SUP_1,East,18,426,3,244,0,14.18,17.56,0,0,19.8,2024,7,July,3,Tuesday,316.08,255.24,60.839999999999975,19.248291571753978,6040.68,-1.8000000000000007,1.8000000000000007,Healthy,21.515151515151516,Low Risk
2024-07-24,SKU_45,WH_4,SUP_1,East,18,408,3,244,0,14.18,17.56,0,0,21.04,2024,7,July,3,Wednesday,316.08,255.24,60.839999999999975,19.248291571753978,5785.44,-3.039999999999999,3.039999999999999,Healthy,19.391634980988595,Low Risk
2024-07-25,SKU_45,WH_4,SUP_1,West,18,390,3,244,0,14.18,17.56,0,0,21.31,2024,7,July,3,Thursday,316.08,255.24,60.839999999999975,19.248291571753978,5530.2,-3.3099999999999987,3.3099999999999987,Healthy,18.301267010793055,Low Risk
2024-07-26,SKU_45,WH_4,SUP_1,East,15,375,3,244,0,14.18,17.56,0,0,15.74,2024,7,July,3,Friday,263.4,212.7,50.69999999999999,19.248291571753985,5317.5,-0.7400000000000002,0.7400000000000002,Healthy,23.824650571791615,Low Risk
2024-07-27,SKU_45,WH_4,SUP_1,North,15,360,3,244,0,14.18,17.56,0,0,10.67,2024,7,July,3,Saturday,263.4,212.7,50.69999999999999,19.248291571753985,5104.8,4.33,4.33,Healthy,33.739456419868795,Low Risk
2024-07-28,SKU_45,WH_4,SUP_1,West,17,343,3,244,0,14.18,17.56,0,0,14.84,2024,7,July,3,Sunday,298.52,241.06,57.45999999999998,19.24829157175398,4863.74,2.16,2.16,Healthy,23.11320754716981,Low Risk
2024-07-29,SKU_45,WH_4,SUP_1,East,14,329,3,244,0,14.18,17.56,0,0,8.91,2024,7,July,3,Monday,245.83999999999997,198.51999999999998,47.31999999999999,19.248291571753988,4665.22,5.09,5.09,Healthy,36.92480359147026,Low Risk
2024-07-30,SKU_45,WH_4,SUP_1,South,16,313,3,244,0,14.18,17.56,0,0,13.75,2024,7,July,3,Tuesday,280.96,226.88,54.079999999999984,19.24829157175398,4438.34,2.25,2.25,Healthy,22.763636363636362,Low Risk
2024-07-31,SKU_45,WH_4,SUP_1,South,17,296,3,244,0,14.18,17.56,0,0,18.01,2024,7,July,3,Wednesday,298.52,241.06,57.45999999999998,19.24829157175398,4197.28,-1.0100000000000016,1.0100000000000016,Healthy,16.435313714602998,Low Risk
2024-08-01,SKU_45,WH_4,SUP_1,North,10,286,3,244,0,14.18,17.56,0,0,14.68,2024,8,August,3,Thursday,175.6,141.8,33.79999999999998,19.248291571753978,4055.48,-4.68,4.68,Healthy,19.482288828337875,Low Risk
2024-08-02,SKU_45,WH_4,SUP_1,South,10,276,3,244,0,14.18,17.56,0,0,15.62,2024,8,August,3,Friday,175.6,141.8,33.79999999999998,19.248291571753978,3913.68,-5.619999999999999,5.619999999999999,Healthy,17.669654289372602,Low Risk
2024-08-03,SKU_45,WH_4,SUP_1,North,19,257,3,244,0,14.18,17.56,0,0,15.36,2024,8,August,3,Saturday,333.64,269.42,64.21999999999997,19.248291571753978,3644.2599999999998,3.6400000000000006,3.6400000000000006,Healthy,16.731770833333336,Low Risk
2024-08-04,SKU_45,WH_4,SUP_1,West,8,249,3,244,0,14.18,17.56,0,0,6.98,2024,8,August,3,Sunday,140.48,113.44,27.039999999999992,19.24829157175398,3530.8199999999997,1.0199999999999996,1.0199999999999996,Healthy,35.673352435530084,Low Risk
2024-08-05,SKU_45,WH_4,SUP_1,East,9,240,3,244,0,14.18,17.56,0,0,10.06,2024,8,August,3,Monday,158.04,127.62,30.419999999999987,19.248291571753978,3403.2,-1.0600000000000005,1.0600000000000005,Reorder Required,23.856858846918488,Low Risk
2024-08-06,SKU_45,WH_4,SUP_1,East,11,469,3,244,240,14.18,17.56,0,0,13.38,2024,8,August,3,Tuesday,193.16,155.98,37.18000000000001,19.248291571753988,6650.42,-2.380000000000001,2.380000000000001,Healthy,35.05231689088191,Low Risk
2024-08-07,SKU_45,WH_4,SUP_1,North,10,459,3,244,0,14.18,17.56,0,0,12.12,2024,8,August,3,Wednesday,175.6,141.8,33.79999999999998,19.248291571753978,6508.62,-2.119999999999999,2.119999999999999,Healthy,37.87128712871287,Low Risk
2024-08-08,SKU_45,WH_4,SUP_1,South,9,450,3,244,0,14.18,17.56,0,0,8.52,2024,8,August,3,Thursday,158.04,127.62,30.419999999999987,19.248291571753978,6381.0,0.4800000000000004,0.4800000000000004,Healthy,52.816901408450704,Low Risk
2024-08-09,SKU_45,WH_4,SUP_1,West,8,442,3,244,0,14.18,17.56,0,0,6.68,2024,8,August,3,Friday,140.48,113.44,27.039999999999992,19.24829157175398,6267.5599999999995,1.3200000000000003,1.3200000000000003,Healthy,66.16766467065868,Low Risk
2024-08-10,SKU_45,WH_4,SUP_1,North,15,427,3,244,0,14.18,17.56,0,0,16.47,2024,8,August,3,Saturday,263.4,212.7,50.69999999999999,19.248291571753985,6054.86,-1.4699999999999989,1.4699999999999989,Healthy,25.925925925925927,Low Risk
2024-08-11,SKU_45,WH_4,SUP_1,West,17,410,3,244,0,14.18,17.56,0,0,15.16,2024,8,August,3,Sunday,298.52,241.06,57.45999999999998,19.24829157175398,5813.8,1.8399999999999999,1.8399999999999999,Healthy,27.04485488126649,Low Risk
2024-08-12,SKU_45,WH_4,SUP_1,West,7,403,3,244,0,14.18,17.56,0,0,3.89,2024,8,August,3,Monday,122.91999999999999,99.25999999999999,23.659999999999997,19.248291571753988,5714.54,3.11,3.11,Healthy,103.59897172236504,Low Risk
2024-08-13,SKU_45,WH_4,SUP_1,West,16,387,3,244,0,14.18,17.56,0,0,17.94,2024,8,August,3,Tuesday,280.96,226.88,54.079999999999984,19.24829157175398,5487.66,-1.9400000000000013,1.9400000000000013,Healthy,21.571906354515047,Low Risk
2024-08-14,SKU_45,WH_4,SUP_1,North,21,366,3,244,0,14.18,17.56,0,0,18.94,2024,8,August,3,Wednesday,368.76,297.78,70.98000000000002,19.24829157175399,5189.88,2.0599999999999987,2.0599999999999987,Healthy,19.32418162618796,Low Risk
2024-08-15,SKU_45,WH_4,SUP_1,West,19,347,3,244,0,14.18,17.56,0,0,18.66,2024,8,August,3,Thursday,333.64,269.42,64.21999999999997,19.248291571753978,4920.46,0.33999999999999986,0.33999999999999986,Healthy,18.59592711682744,Low Risk
2024-08-16,SKU_45,WH_4,SUP_1,East,14,333,3,244,0,14.18,17.56,0,0,8.05,2024,8,August,3,Friday,245.83999999999997,198.51999999999998,47.31999999999999,19.248291571753988,4721.94,5.949999999999999,5.949999999999999,Healthy,41.36645962732919,Low Risk
2024-08-17,SKU_45,WH_4,SUP_1,North,15,318,3,244,0,14.18,17.56,0,0,13.87,2024,8,August,3,Saturday,263.4,212.7,50.69999999999999,19.248291571753985,4509.24,1.1300000000000008,1.1300000000000008,Healthy,22.927180966113916,Low Risk
2024-08-18,SKU_45,WH_4,SUP_1,North,13,305,3,244,0,14.18,17.56,0,0,15.38,2024,8,August,3,Sunday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,4324.9,-2.380000000000001,2.380000000000001,Healthy,19.830949284785433,Low Risk
2024-08-19,SKU_45,WH_4,SUP_1,East,3,302,3,244,0,14.18,17.56,0,0,0.0,2024,8,August,3,Monday,52.67999999999999,42.54,10.139999999999993,19.248291571753974,4282.36,3.0,3.0,Healthy,,Low Risk
2024-08-20,SKU_45,WH_4,SUP_1,East,19,283,3,244,0,14.18,17.56,0,0,17.36,2024,8,August,3,Tuesday,333.64,269.42,64.21999999999997,19.248291571753978,4012.94,1.6400000000000006,1.6400000000000006,Healthy,16.301843317972352,Low Risk
2024-08-21,SKU_45,WH_4,SUP_1,North,18,265,3,244,0,14.18,17.56,0,0,20.91,2024,8,August,3,Wednesday,316.08,255.24,60.839999999999975,19.248291571753978,3757.7,-2.91,2.91,Healthy,12.673362027737925,Low Risk
2024-08-22,SKU_45,WH_4,SUP_1,South,12,253,3,244,0,14.18,17.56,0,0,13.91,2024,8,August,3,Thursday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,3587.54,-1.9100000000000001,1.9100000000000001,Healthy,18.188353702372392,Low Risk
2024-08-23,SKU_45,WH_4,SUP_1,West,15,238,3,244,0,14.18,17.56,0,0,17.75,2024,8,August,3,Friday,263.4,212.7,50.69999999999999,19.248291571753985,3374.84,-2.75,2.75,Reorder Required,13.408450704225352,Low Risk
2024-08-24,SKU_45,WH_4,SUP_1,West,4,535,3,244,301,14.18,17.56,0,0,1.56,2024,8,August,3,Saturday,70.24,56.72,13.519999999999996,19.24829157175398,7586.3,2.44,2.44,Healthy,342.94871794871796,Low Risk
2024-08-25,SKU_45,WH_4,SUP_1,North,13,522,3,244,0,14.18,17.56,0,0,14.28,2024,8,August,3,Sunday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,7401.96,-1.2799999999999994,1.2799999999999994,Healthy,36.5546218487395,Low Risk
2024-08-26,SKU_45,WH_4,SUP_1,West,12,510,3,244,0,14.18,17.56,0,0,9.55,2024,8,August,3,Monday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,7231.8,2.4499999999999993,2.4499999999999993,Healthy,53.40314136125654,Low Risk
2024-08-27,SKU_45,WH_4,SUP_1,West,13,497,3,244,0,14.18,17.56,0,0,11.99,2024,8,August,3,Tuesday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,7047.46,1.0099999999999998,1.0099999999999998,Healthy,41.4512093411176,Low Risk
2024-08-28,SKU_45,WH_4,SUP_1,North,12,485,3,244,0,14.18,17.56,0,0,14.81,2024,8,August,3,Wednesday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,6877.3,-2.8100000000000005,2.8100000000000005,Healthy,32.74814314652262,Low Risk
2024-08-29,SKU_45,WH_4,SUP_1,West,17,468,3,244,0,14.18,17.56,0,0,17.15,2024,8,August,3,Thursday,298.52,241.06,57.45999999999998,19.24829157175398,6636.24,-0.14999999999999858,0.14999999999999858,Healthy,27.28862973760933,Low Risk
2024-08-30,SKU_45,WH_4,SUP_1,South,9,459,3,244,0,14.18,17.56,0,0,6.46,2024,8,August,3,Friday,158.04,127.62,30.419999999999987,19.248291571753978,6508.62,2.54,2.54,Healthy,71.05263157894737,Low Risk
2024-08-31,SKU_45,WH_4,SUP_1,West,7,452,3,244,0,14.18,17.56,0,0,4.36,2024,8,August,3,Saturday,122.91999999999999,99.25999999999999,23.659999999999997,19.248291571753988,6409.36,2.6399999999999997,2.6399999999999997,Healthy,103.66972477064219,Low Risk
2024-09-01,SKU_45,WH_4,SUP_1,North,15,437,3,244,0,14.18,17.56,0,0,13.37,2024,9,September,3,Sunday,263.4,212.7,50.69999999999999,19.248291571753985,6196.66,1.6300000000000008,1.6300000000000008,Healthy,32.68511593118923,Low Risk
2024-09-02,SKU_45,WH_4,SUP_1,East,15,422,3,244,0,14.18,17.56,0,0,12.26,2024,9,September,3,Monday,263.4,212.7,50.69999999999999,19.248291571753985,5983.96,2.74,2.74,Healthy,34.42088091353997,Low Risk
2024-09-03,SKU_45,WH_4,SUP_1,East,13,409,3,244,0,14.18,17.56,0,0,13.94,2024,9,September,3,Tuesday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,5799.62,-0.9399999999999995,0.9399999999999995,Healthy,29.34002869440459,Low Risk
2024-09-04,SKU_45,WH_4,SUP_1,West,15,394,3,244,0,14.18,17.56,0,0,15.46,2024,9,September,3,Wednesday,263.4,212.7,50.69999999999999,19.248291571753985,5586.92,-0.46000000000000085,0.46000000000000085,Healthy,25.485122897800775,Low Risk
2024-09-05,SKU_45,WH_4,SUP_1,North,18,376,3,244,0,14.18,17.56,0,0,13.87,2024,9,September,3,Thursday,316.08,255.24,60.839999999999975,19.248291571753978,5331.68,4.130000000000001,4.130000000000001,Healthy,27.108868060562365,Low Risk
2024-09-06,SKU_45,WH_4,SUP_1,East,13,363,3,244,0,14.18,17.56,0,0,10.82,2024,9,September,3,Friday,228.27999999999997,184.34,43.93999999999997,19.248291571753974,5147.34,2.1799999999999997,2.1799999999999997,Healthy,33.54898336414048,Low Risk
2024-09-07,SKU_45,WH_4,SUP_1,North,11,352,3,244,0,14.18,17.56,0,0,13.56,2024,9,September,3,Saturday,193.16,155.98,37.18000000000001,19.248291571753988,4991.36,-2.5600000000000005,2.5600000000000005,Healthy,25.958702064896755,Low Risk
2024-09-08,SKU_45,WH_4,SUP_1,South,8,344,3,244,0,14.18,17.56,0,0,6.91,2024,9,September,3,Sunday,140.48,113.44,27.039999999999992,19.24829157175398,4877.92,1.0899999999999999,1.0899999999999999,Healthy,49.782923299565844,Low Risk
2024-09-09,SKU_45,WH_4,SUP_1,West,9,335,3,244,0,14.18,17.56,0,0,6.0,2024,9,September,3,Monday,158.04,127.62,30.419999999999987,19.248291571753978,4750.3,3.0,3.0,Healthy,55.833333333333336,Low Risk
2024-09-10,SKU_45,WH_4,SUP_1,North,8,327,3,244,0,14.18,17.56,0,0,6.43,2024,9,September,3,Tuesday,140.48,113.44,27.039999999999992,19.24829157175398,4636.86,1.5700000000000003,1.5700000000000003,Healthy,50.85536547433904,Low Risk
2024-09-11,SKU_45,WH_4,SUP_1,West,7,320,3,244,0,14.18,17.56,0,0,6.68,2024,9,September,3,Wednesday,122.91999999999999,99.25999999999999,23.659999999999997,19.248291571753988,4537.6,0.3200000000000003,0.3200000000000003,Healthy,47.90419161676647,Low Risk
2024-09-12,SKU_45,WH_4,SUP_1,West,6,314,3,244,0,14.18,17.56,0,0,9.69,2024,9,September,3,Thursday,105.35999999999999,85.08,20.279999999999987,19.248291571753974,4452.5199999999995,-3.6899999999999995,3.6899999999999995,Healthy,32.40454076367389,Low Risk
2024-09-13,SKU_45,WH_4,SUP_1,North,12,302,3,244,0,14.18,17.56,0,0,13.65,2024,9,September,3,Friday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,4282.36,-1.6500000000000004,1.6500000000000004,Healthy,22.124542124542124,Low Risk
2024-09-14,SKU_45,WH_4,SUP_1,North,3,299,3,244,0,14.18,17.56,0,0,0.84,2024,9,September,3,Saturday,52.67999999999999,42.54,10.139999999999993,19.248291571753974,4239.82,2.16,2.16,Healthy,355.95238095238096,Low Risk
2024-09-15,SKU_45,WH_4,SUP_1,North,15,284,3,244,0,14.18,17.56,0,0,13.43,2024,9,September,3,Sunday,263.4,212.7,50.69999999999999,19.248291571753985,4027.12,1.5700000000000003,1.5700000000000003,Healthy,21.14668652271035,Low Risk
2024-09-16,SKU_45,WH_4,SUP_1,East,2,282,3,244,0,14.18,17.56,0,0,5.58,2024,9,September,3,Monday,35.12,28.36,6.759999999999998,19.24829157175398,3998.7599999999998,-3.58,3.58,Healthy,50.53763440860215,Low Risk
2024-09-17,SKU_45,WH_4,SUP_1,North,17,265,3,244,0,14.18,17.56,0,0,23.71,2024,9,September,3,Tuesday,298.52,241.06,57.45999999999998,19.24829157175398,3757.7,-6.710000000000001,6.710000000000001,Healthy,11.176718684099535,Low Risk
2024-09-18,SKU_45,WH_4,SUP_1,South,7,258,3,244,0,14.18,17.56,0,0,5.58,2024,9,September,3,Wednesday,122.91999999999999,99.25999999999999,23.659999999999997,19.248291571753988,3658.44,1.42,1.42,Healthy,46.236559139784944,Low Risk
2024-09-19,SKU_45,WH_4,SUP_1,East,12,246,3,244,0,14.18,17.56,0,0,11.06,2024,9,September,3,Thursday,210.71999999999997,170.16,40.559999999999974,19.248291571753974,3488.2799999999997,0.9399999999999995,0.9399999999999995,Healthy,22.24231464737794,Low Risk
2024-09-20,SKU_45,WH_4,SUP_1,East,14,232,3,244,0,14.18,17.56,0,0,18.15,2024,9,September,3,Friday,245.83999999999997,198.51999999999998,47.31999999999999,19.248291571753988,3289.7599999999998,-4.149999999999999,4.149999999999999,Reorder Required,12.78236914600551,Low Risk
2024-09-21,SKU_45,WH_4,SUP_1,East,15,712,3,244,495,14.18,17.56,0,0,13.52,2024,9,September,3,Saturday,263.4,212.7,50.69999999999999,19.248291571753985,10096.16,1.4800000000000004,1.4800000000000004,Healthy,52.662721893491124,Low Risk
2024-09-22,SKU_45,WH_4,SUP_1,West,18,694,3,244,0,14.18,17.56,0,0,23.73,2024,9,September,3,Sunday,316.08,255.24,60.839999999999975,19.248291571753978,9840.92,-5.73,5.73,Healthy,29.2456805731142,Low Risk
2024-09-23,SKU_45,WH_4,SUP_1,North,15,679,3,244,0,14.18,17.56,0,0,16.23,2024,9,September,3,Monday,263.4,212.7,50.69999999999999,19.248291571753985,9628.22,-1.2300000000000004,1.2300000000000004,Healthy,41.836105976586566,Low Risk
2024-09-24,SKU_45,WH_4,SUP_1,South,15,664,3,244,0,14.18,17.56,1,0,10.02,2024,9,September,3,Tuesday,263.4,212.7,50.69999999999999,19.248291571753985,9415.52,4.98,4.98,Healthy,66.26746506986028,Low Risk
2024-09-25,SKU_45,WH_4,SUP_1,North,3,661,3,244,0,14.18,17.56,0,0,7.35,2024,9,September,3,Wednesday,52.67999999999999,42.54,10.139999999999993,19.248291571753974,9372.98,-4.35,4.35,Healthy,89.93197278911565,Low Risk
2024-09-26,SKU_45,WH_4,SUP_1,South,6,655,3,244,0,14.18,17.56,0,0,3.6,2024,9,September,3,Thursday,105.35999999999999,85.08,20.279999999999987,19.248291571753974,9287.9,2.4,2.4,Healthy,181.94444444444443,Low Risk
2024-09-27,SKU_45,WH_4,SUP_1,South,2,653,3,244,0,14.18,17.56,0,0,0.0,2024,9,September,3,Friday,35.12,28.36,6.759999999999998,19.24829157175398,9259.539999999999,2.0,2.0,Healthy,,Low Risk
2024-09-28,SKU_45,WH_4,SUP_1,North,10,643,3,244,0,14.18,17.56,0,0,10.09,2024,9,September,3,Saturday,175.6,141.8,33.79999999999998,19.248291571753978,9117.74,-0.08999999999999986,0.08999999999999986,Healthy,63.72646184340932,Low Risk
